"311";"A Dynamic Re-encrypted Ciphertext-Policy Attributed-Based Encryption Scheme for Cloud Storage.";"2014";"Lequn Mo|Fuyong Lin";"0";"2016-09-14 06:19:59";"A dynamic re-encrypted ciphertext-policy attributed-based encryption scheme for cloud storage. L Mo, F Lin - P2P, Parallel, Grid, Cloud and Internet Computing  , 2014 - ieeexplore.ieee.org. AbstractâIn this paper a dynamic re-encrypted ciphertext-policy attributed-based encryption  (DRCP-ABE) scheme is introduced to keep the sharing data safe for cloud storage, which is  designed to delegate the cloud service provider to reencrypt the sharing data and send  .."
"312";"Optimizational Method of HBase Multi-dimensional Data Query Based on Hilbert Space-Filling Curve.";"2014";"Qingcheng Li|Ye Lu|Xiaoli Gong|Jin Zhang";"1";"2016-09-14 06:20:29";"Optimizational Method of HBase Multi-dimensional Data Query Based on Hilbert Space-Filling Curve. Q Li, Y Lu, X Gong, J Zhang -  , Parallel, Grid, Cloud and Internet , 2014 - ieeexplore.ieee.org. AbstractâHBase distributed database technology has been widely used in missive data  processing. The problem of the efficiency of multi-dimensional data query which is caused  by its single primary key indexing becomes more apparent. This paper proposed and  .."
"313";"Computer-Aided Enterprise Management.";"2014";"Lidia Ogiela|Marek R. Ogiela";"0";"2016-09-14 06:20:39";"Computer-Aided Enterprise Management. L Ogiela, MR Ogiela - P2P, Parallel, Grid, Cloud and Internet  , 2014 - ieeexplore.ieee.org. AbstractâIn this paper the semantic analysis procedures will be adopted for enterprise  management and strategic-decision making tasks, using cognitive information systems.  These systems are used to perform the semantic analysis of the enterprise financial  .."
"314";"A Multi-attribute Vertical Handover Algorithm Based on Adaptive Weight in Heterogeneous Wireless Network.";"2014";"Feng Dan|Yajie Ma|Fengxing Zhou|Shaowu Lu";"1";"2016-09-14 06:19:29";"A Multi-attribute Vertical Handover Algorithm Based on Adaptive Weight in Heterogeneous Wireless Network. D Feng, M Yajie, Z Fengxing -   International Conference , 2014 - ieeexplore.ieee.org. AbstractâAs one of the key issues of users' mobility management in next generation of  heterogeneous wireless network, vertical handover has received extensive attention in  academic and industrial circles. With the development of mobile terminals, mobile users  .."
"315";"A Network Gene-Based Framework for Detecting Advanced Persistent Threats.";"2014";"Yuan Wang|Yongjun Wang|Jing Liu|Zhijian Huang";"2";"2016-09-14 06:19:09";"A Network Gene-Based Framework for Detecting Advanced Persistent Threats. Y Wang, Y Wang, J Liu, Z Huang -   International Conference on, 2014 - ieeexplore.ieee.org. AbstractâAdvanced Persistent Threat (APT) poses a serious threat to cyber security, and its  unique high unpredictability, deep concealment and grave harmfulness make the traditional  network monitoring technology facing unprecedented challenges in the background of  .."
"316";"Security Analysis of TAU Procedure in LTE Network.";"2014";"Li Qiang|Wenan Zhou|Baojiang Cui|Liu Na";"1";"2016-09-14 06:19:19";"Security Analysis of TAU Procedure in LTE Network. L Qiang, W Zhou, B Cui, L Na -  , Cloud and Internet Computing  , 2014 - ieeexplore.ieee.org. AbstractâLTE has become a commercial communication technology worldwide, and its  security issues are attracting more and more attention. Tracking Area Update (TAU) is a  series of procedures performed by LTE system when users update Tracking Area (TA).  .."
"317";"Mobile Security Apps: Loyal Gaurds or Hypocritical Thieves?";"2014";"Yonglin Sun|Yongjun Wang|Xiaobin Wang";"1";"2016-09-14 06:19:39";"Mobile Security Apps: Loyal Gaurds or Hypocritical Thieves?. Y Sun, Y Wang, X Wang -  , Grid, Cloud and Internet Computing  , 2014 - ieeexplore.ieee.org. AbstractâMobile security app plays an important role in managing third-party apps and  protecting user's data on smart phone. However, who can guarantee mobile security app's  loyalty, or who can determine a given mobile security app is not a hypocritical thief? Thus,  .."
"318";"Analysis on Password Protection in Android Applications.";"2014";"Shuai Shao|Guowei Dong|Tao Guo|Tianchang Tang|Chenjie Shi";"0";"2016-09-14 06:19:49";"Analysis on password protection in Android applications. S Shuai, D Guowei, G Tao -   Internet Computing ( , 2014 - ieeexplore.ieee.org. AbstractâAlthough there has been much research on the leakage of sensitive data in  Android applications, most of the existing research focus on how to detect the malware or  adware that are intentionally collect user privacy. There are not many researches on  .."
"319";"Interactive Headphones for a Cloud 3D Audio Application.";"2014";"Daniela D'Auria|Dario Di Mauro|Davide Maria Calandra|Francesco Cutugno";"0";"2016-09-14 06:19:59";"Interactive Headphones for a Cloud 3D Audio Application. D D'Auria, D Di Mauro, DM Calandra -   Internet Computing ( , 2014 - ieeexplore.ieee.org. Abstract Spatial dimensionality is one of the main features of the physical environment in  which humans live. When we think about 3D, we usually refer to 3D video, even if it is not the  only existing channel of natural interaction. In this paper, we present an interaction system  .."
"320";"An Evaluation of a P2P Sensor Data Streaming System Considering the Number of Hops on the PIAX Testbed.";"2014";"Yoshimasa Ishi|Tomoya Kawakami|Tomoki Yoshihisa|Yuuichi Teranishi";"0";"2016-09-14 06:20:09";"An Evaluation of a P2P Sensor Data Streaming System Considering the Number of Hops on the PIAX Testbed. Y Ishi, T Kawakami, T Yoshihisa -  and Internet Computing , 2014 - ieeexplore.ieee.org. AbstractâOur research team proposed some peer-to-peer technique based on sensor data  streaming methods named LCF, LLF and LLF-H for distributing communication loads when  delivering sensor data streams with different data collection cycles. The LCF method and  .."
"321";"A Verifiable Multi-recipient Encryption Scheme from Multilinear Maps.";"2014";"Zhengjun Jing|Guoping Jiang|Chunsheng Gu";"1";"2016-09-14 06:19:49";"A Verifiable Multi-recipient Encryption Scheme from Multilinear Maps. Z Jing, G Jiang, C Gu - P2P, Parallel, Grid, Cloud and Internet  , 2014 - ieeexplore.ieee.org. AbstractâMulti-recipient encryption is an important public key cryptosystem, which can be  applied for a variety of purposes, such as broadcasting data. In order to design an secure  multi-recipient public key encryption (MRPKE) in post-quantum era, in this paper, we  .."
"322";"Static-Dynamic Control Flow Integrity.";"2014";"Xiaolong Liu|Qiang Wei|Ziwei Ye";"1";"2016-09-14 06:19:39";"Static-Dynamic Control Flow Integrity. X Liu, Q Wei, Z Ye - P2P, Parallel, Grid, Cloud and Internet  , 2014 - ieeexplore.ieee.org. We evaluate our prototype implementation for Internet Explorer8 browser on Windows XP,  which faces serious security threats since April 8, 2014. SDCFI protects most indirect call  instructions in msthml. dll, and has low runtime overhead of 1.48% on average.  .."
"323";"Challenges and Trends of Big Data Analytics.";"2014";"Hui Li|Xin Lu";"3";"2016-09-14 06:18:59";"Challenges and Trends of Big Data Analytics. H Li, X LÃ¼ - P2P, Parallel, Grid, Cloud and Internet Computing ( , 2014 - ieeexplore.ieee.org. AbstractâThis article provides an overview of the challenges of big data, in the aspects of  data scale, data heterogeneity, data timeliness, and demand for deep analyzing, in  correspondence with four features of big data. It also presents an overview of trends of big  .."
"324";"Malicious Code Detection Using Opcode Running Tree Representation.";"2014";"Yuxin Ding|Wei Dai|Yibin Zhang|Chenglong Xue";"0";"2016-09-14 06:20:09";"Malicious Code Detection Using Opcode Running Tree Representation. D Yuxin, D Wei, Z Yibin -   International Conference  , 2014 - ieeexplore.ieee.org. AbstractâAn opcode behavior based method is proposed to detect malware. Opcode  behaviors are represented as opcode sequences from a decompiled executable. To  accurately describe the malware behaviors, we construct the opcode running tree to  .."
"325";"HPC Cloud Pills: On-Demand Deployment and Execution of HPC Application in Cloud Environments.";"2014";"Pietro Ruiu|Olivier Terzo|Giuseppe Carlino|Rossella Prandi|Alberto Falzone|Paolo Maggi|Livia Torterolo|Enrico Usai|Gianpaolo Perego";"1";"2016-09-14 06:19:29";"HPC Cloud Pills: On-Demand Deployment and Execution of HPC Application in Cloud Environments. P Ruiu, O Terzo, G Carlino, R Prandi -   Internet Computing ( , 2014 - ieeexplore.ieee.org. AbstractâHigh Performance Computing (HPC) is a valuable instrument in many areas of  scientific research and industrial production. However, due to the high investment costs for  its implementation, its diffusion is often restricted to large research centres or medium to  .."
"326";"Vinyl Acetate Polymerization Rate Prediction Based on FOA GNN.";"2014";"Yang Jing|Zeng Hui|Huang Jiangping";"1";"2016-09-14 06:19:29";"Vinyl Acetate Polymerization Rate Prediction Based on FOA GNN. Y Jing, Z Hui, H Jiangping -  Grid, Cloud and Internet Computing , 2014 - ieeexplore.ieee.org. AbstractâThe vinyl acetate polymerization rate is an important quality index in the  production of polyvinyl alcohol. However, for it can not be measured online, the polyvinyl  alcohol quality can not be controlled effectively. As a novel metaheuristic and evolutional  .."
"327";"Photon Pulses based Heterodyne Detection Precision Ranging System.";"2014";"Li-Xia Lei|Yue-Jin Zhang";"0";"2016-09-14 06:20:09";"Photon Pulses based Heterodyne Detection Precision Ranging System. LX Lei, YJ Zhang - P2P, Parallel, Grid, Cloud and Internet  , 2014 - ieeexplore.ieee.org. AbstractâA system architecture design photon pulses heterodyne detection system, using  the photon pulse photon detection heterodyne principle and statistical theory, based on the  establishment of a photon pulses theoretical models ranging accuracy heterodyne  .."
"328";"New Evaluation Criterion of File Replicas Placement for Replication Strategies in Data Grids.";"2014";"C. Hamdeni|Tarek Hamrouni|Faouzi Ben Charrada";"2";"2016-09-14 06:19:09";"New evaluation criterion of file replicas placement for replication strategies in data grids. C Hamdeni, T Hamrouni -   International Conference , 2014 - ieeexplore.ieee.org. AbstractâData grids provide distributed resources for dealing with large scale applications  generating huge volume of data that require to be efficiently managed, shared and  analyzed. Data replication is a useful technique to solve these tasks since it allows  .."
"329";"Distance-Bounding Protocol with Time-Stamped Authentication for RFID.";"2014";"Guo-Heng Wei|Huan-Guo Zhang|Zheng Li";"0";"2016-09-14 06:20:29";"Distance-bounding protocol with time-stamped authentication for RFID. W Guo-Heng, Z Huan-Guo -   International Conference  , 2014 - ieeexplore.ieee.org. Abstract Relay attack is one of the most challenging threats that RFID will have to face now.  Distance bounding protocols form a family of challenge-response authentication protocols  and confirm the round-trip time at the Rapid Bit Exchange phase that have been  .."
"330";"Automatic Population of Italian Medical Thesauri: A Morphosemantic Approach.";"2014";"Flora Amato|Annibale Elia|Alessandro Maisto|Antonino Mazzeo|Serena Pelosi";"0";"2016-09-14 06:20:10";"Automatic Population of Italian Medical Thesauri: A Morphosemantic Approach. F Amato, A Elia, A Maisto, A Mazzeo -  and Internet Computing , 2014 - ieeexplore.ieee.org. AbstractâIn the age of Semantic Web, one of the most valuable challenges is the one  connected with the information extraction from raw data. Information must be managed with  sophisticated linguistic and computational architectures, which are able to approach the  .."
"331";"A Security Enhanced IEEE1588 Protocol for Deep-Space Environment.";"2014";"Zijing Cheng|Lei He|Jingling Zhao|Kai Lin|Baojiang Cui";"1";"2016-09-14 06:19:19";"A Security Enhanced IEEE1588 Protocol for Deep-Space Environment. Z Cheng, L He, J Zhao, K Lin -   International Conference  , 2014 - ieeexplore.ieee.org. AbstractâWith the continuous development of the space technology, increasing  communication between spacecrafts. To ensure the spacecrafts keep a uniform time  standard, time synchronization protocol plays an crucial role. Taking account the  .."
"332";"Static Compliance Checking beyond Separation of Duty Constraints.";"2014";"Yang Bo|Chunhe Xia|Yang Luo|Qing Tang";"0";"2016-09-14 06:19:59";"Static Compliance Checking beyond Separation of Duty Constraints. Y Bo, C Xia, Y Luo, Q Tang -  , Parallel, Grid, Cloud and Internet  , 2014 - ieeexplore.ieee.org. Abstractâin many application domains, processes often have to comply with business level  rules and policies, called compliance constraint. Separation of duty requirement is one of  such constraint, and enhancement measures are taken to make sure the business  .."
"333";"An Automatic Method for Deriving OWL Ontologies from XML Documents.";"2014";"Aniello Minutolo|Angelo Esposito|Mario Ciampi|Massimo Esposito|G. Cassetti";"0";"2016-09-14 06:19:59";"An automatic method for deriving OWL ontologies from XML documents. A Minutolo, A Esposito, M Ciampi -   Internet Computing ( , 2014 - ieeexplore.ieee.org. AbstractâIn the last decade, the field of Big Data Analytics has become increasingly  important in both the academic and the business communities. Typically, data are mostly  structured, collected by different actors through various heterogeneous and distributed  .."
"334";"An Enhancement for Key Management in LTE/SAE X2 Handover Based on Ciphering Key Parameters.";"2014";"Qinshu Xiao|Wenan Zhou|Baojiang Cui|Lingrong Li";"3";"2016-09-14 06:19:09";"An Enhancement for Key Management in LTE/SAE X2 Handover Based on Ciphering Key Parameters. Q Xiao, B Cui, L Li - P2P, Parallel, Grid, Cloud and Internet  , 2014 - ieeexplore.ieee.org. AbstractâThe security of handover key management in Long Term Evolution (LTE)/System  Architecture Evolution (SAE) has been a popular topic in recent years. In this paper we first  describe the security architecture and key hierarchy of LTE/SAE, clarifying security  .."
"335";"Design of a New EPON Connection Automatic Protection System.";"2014";"Li-Xia Lei|Yue-Jin Zhang";"0";"2016-09-14 06:20:19";"Design of a New EPON Connection Automatic Protection System. LX Lei, Z Yue-Jin - P2P, Parallel, Grid, Cloud and Internet  , 2014 - ieeexplore.ieee.org. AbstractâAutomatic protection mechanism designed a new type of connection-oriented  Ethernet passive optical networks (EPON), including functional architecture, fault  management, and build a network of automatic protection mechanism to test the function  .."
"336";"Performance of Space Network Time Synchronization Protocol in Proximity Link.";"2014";"Xiang Lu|Jianxun Liu";"0";"2016-09-14 06:19:59";"Performance of Space Network Time Synchronization Protocol in Proximity Link. X Lu, J Liu - P2P, Parallel, Grid, Cloud and Internet Computing  , 2014 - ieeexplore.ieee.org. AbstractâIn this work, we consider a space network time synchronization protocol which is  based on time information exchanges similar to Network Time Protocol. Further, we analyze  the performance of this time protocol due to relative motion with two spacecraft through  .."
"337";"OpenSSL HeartBleed: Security Management of Implements of Basic Protocols.";"2014";"Yongle Hao|Yizhen Jia|Baojiang Cui|Wei Xin|Dehu Meng";"1";"2016-09-14 06:19:19";"Openssl heartbleed: Security management of implements of basic protocols. Y Hao, Y Jia, B Cui, W Xin -   International Conference  , 2014 - ieeexplore.ieee.org. Abstract With the rapid development of information technology, information security  management is ever more important. OpenSSL security incident told us, there's distinct  disadvantages of security management of current hierarchical structure, the software and  .."
"338";"GMCR: A Novel Scheme for Improving Quality of Service of Live Streaming.";"2014";"Guomin Zhang|Chao Hu|Na Wang|Xianglin Wei|Chang-you Xing";"0";"2016-09-14 06:20:19";"GMCR: A Novel Scheme for Improving Quality of Service of Live Streaming. G Zhang, C Hu, N Wang, X Wei -   International Conference , 2014 - ieeexplore.ieee.org. Internet applications which develop rapidly in the past decade. However, some common  problems, such as long startup delay and unsmooth playback, seriously restrict user's  experience on live streaming. In this paper, we propose a novel but simple scheme,  .."
"339";"An Improved Image Encoding Algorithm Based on EZW and Huffman Joint Encoding.";"2014";"Zhang Wei";"0";"2016-09-14 06:20:49";"An Improved Image Encoding Algorithm Based on EZW and Huffman Joint Encoding. Z Wei - P2P, Parallel, Grid, Cloud and Internet Computing ( , 2014 - ieeexplore.ieee.org. Abstract: Embedded zero tree wavelet coding (EZW) is an effective image coding algorithm,  Study on the output stream of P, N, T, Z symbol, they are appeared with inequality  probability. In order to reduce the desired number of digits used in coding, this paper  .."
"340";"Program Crash Analysis Based on Taint Analysis.";"2014";"Puhan Zhang|Jianxiong Wu|Wang Xin|Zehui Wu";"0";"2016-09-14 06:20:29";"Program Crash Analysis Based on Taint Analysis. Z Puhan, W Jianxiong, W Xin -   International Conference  , 2014 - ieeexplore.ieee.org. AbstractâSoftware exception analysis can not only improve software stability before putting  into commercial, but also could optimize the priority of patch updates subsequently. We  propose a more practical software exception analysis approach based on taint analysis,  .."
"341";"Experimental Deployment of a Multi-channel Wireless Backbone Network Based on an Efficient Traffic Management Framework.";"2014";"Yuzo Taenaka|Masaki Tagawa|Kazuya Tsukamoto";"0";"2016-09-14 06:19:49";"Experimental deployment of a multi-channel wireless backbone network based on an efficient traffic management framework. Y Taenaka, M Tagawa -   International Conference  , 2014 - ieeexplore.ieee.org. AbstractâThis paper presents an experimental deployment of a multi-channel wireless  backbone network (WBN) with an OpenFlow-based traffic management framework. In a  WBN, a set of APs, each of which uses a single and different channel, is connected by  .."
"342";"A Novel Framework for Application of Cloud Computing in Wireless Mesh Networks.";"2014";"Ran Li|Qingqing Liu|Mingqiang Wang|Xianglin We";"0";"2012-12-31 23:00:00";NULL
"343";"Reliability Analysis of Business Continuity Based on SPN in Information System Security Management.";"2014";"Ping Pan|Xinyue Mao|Ping Yang|Huiling Zhou";"0";"2016-09-14 06:20:29";"Reliability Analysis of Business Continuity Based on SPN in Information System Security Management. P Ping, M Xinyue, Y Ping -   International Conference  , 2014 - ieeexplore.ieee.org. AbstractâBusiness continuity analysis is basic of guaranteeing the system effectiveness  and reliability. Normally, It emphasizes formal language description, while non-dynamic  formal analysis method. This paper analyzes the composing factor of business continuity  .."
"344";"An Efficient Cloud-Based Personal Health Records System Using Attribute-Based Encryption and Anonymous Multi-receiver Identity-Based Encryption.";"2014";"Chang-Ji Wang|Xi-Lei Xu|Dong-Yuan Shi|Wen-Long Lin";"1";"2016-09-14 06:20:49";"An Efficient Cloud-Based Personal Health Records System Using Attribute-Based Encryption and Anonymous Multi-receiver Identity-Based Encryption. CJ Wang, XL Xu, DY Shi, WL Lin -   International Conference on, 2014 - ieeexplore.ieee.org. AbstractâAs an emerging patient-centric model of health information exchange, cloud- based personal health record (PHR) system holds great promise for empowering patients  and ensuring more effective delivery of health care. In this paper, we propose a novel  .."
"345";"A Vertical Handoff Decision Algorithm Based on the Movement-Aware of Mobile Nodes.";"2014";"Qiu Xiaona|Liao Qing";"1";"2016-09-14 06:19:39";"A Vertical Handoff Decision Algorithm Based on the Movement-Aware of Mobile Nodes. Q Xiaona, L Qing - P2P, Parallel, Grid, Cloud and Internet  , 2014 - ieeexplore.ieee.org. Abstract-Currently, researchers introduce the dwell timer to reduce the ping-pang effect  when they study the handover between heterogeneous networks. Simulations show that this  kind of algorithms have a good effect in the case of that the terminal is in the coverage  .."
"346";"A Collective Intelligence Approach for Building Student's Trustworthiness Profile in Online Learning.";"2014";"Jorge Miguel|Santi Caball&eacute;|Fatos Xhafa|Josep Prieto|Leonard Barolli";"3";"2016-09-14 06:17:59";"A Collective Intelligence Approach for Building Student's Trustworthiness Profile in Online Learning. J Miguel, S CaballÃ©, F Xhafa, J Prieto -   Internet Computing ( , 2014 - ieeexplore.ieee.org. AbstractâInformation and communication technologies have been widely adopted in most  of educational institutions to support e-Learning through different learning methodologies  such as computer supported collaborative learning, which has become one of the most  .."
"347";"Linguistic Approach to Modeling of Coronary Arteries in Semantic Techniques of Image Retrieval.";"2014";"Miroslaw Trzupek|Marek R. Ogiela";"0";"2016-09-14 06:20:39";"Linguistic Approach to Modeling of Coronary Arteries in Semantic Techniques of Image Retrieval. M Trzupek, MR Ogiela - P2P, Parallel, Grid, Cloud and Internet  , 2014 - ieeexplore.ieee.org. AbstractâIn recent years, medical images have become a constant part of our life. It is hard  to imagine making a medical diagnosis without basic medical imaging apparatuses (CT,  MRI, USG, etc.). In order to fully utilize its potential, the image data must be stored in the  .."
"348";"A Method to Predict the Intermittent Power by Classification Model.";"2014";"Hang Yang|Fuzheng Zhang|Aidong Xu|Cai Yuan|Chuanlin Chen";"0";"2016-09-14 06:20:39";"A Method to Predict the Intermittent Power by Classification Model. H Yang, F Zhang, A Xu, C Yuan -  International Conference , 2014 - ieeexplore.ieee.org. Abstract-More and more power plants have been constructed and generated by intermittent  energy. As a clean and renewable energy, such sources as wind and solar are favored in  the new generation of power grid system. However, influenced by factors of geography,  .."
"349";"Concept Drift Mining of Fundamental Variables in China Stock Market.";"2014";"Yong Hu|Kang Liu|Bin Feng|Lijun Su|Xiangzhou Zhang|Weiqi Chen|Yuran Zeng";"0";"2016-09-14 06:19:49";"Concept Drift Mining of Fundamental Variables in China Stock Market. Y Hu, K Liu, B Feng, L Su, X Zhang -   Internet Computing ( , 2014 - ieeexplore.ieee.org. [EF Fama, KR French, The Cross-Section of Expected Stock Returns, The Journal of  Finance, 47 (1992) 427-465.] approach to investigate the effect of Beta, size, leverage, book  value to market value (B/P), and earnings to price (E/P) ratio on the average monthly  .."
"350";"Mining Mobile Internet Packets for Malware Detection.";"2014";"Haifeng Jin|Baojiang Cui|Jianxin Wang";"2";"2016-09-14 06:19:09";"Mining mobile internet packets for malware detection. H Jin, B Cui, J Wang - P2P, Parallel, Grid, Cloud and Internet  , 2014 - ieeexplore.ieee.org. AbstractâWith the fast development of mobile devices, the volume of mobile internet traffic  increased dramatically. Various information is potential to be mined from it. In this paper, the  large-scale mobile internet traffic is employed to protect endusers from mobile malwares  .."
"351";"The Research of Scale-Free Sensor Network Topology Evolution Based on the Energy Efficient.";"2014";"Yueshun He|Wei Zhang|Nan Jiang|Xiaoyan Luo";"1";"2016-09-14 06:20:49";"The Research of Scale-Free Sensor Network Topology Evolution Based on the Energy Efficient. Y He, W Zhang, N Jiang, X Luo -  Cloud and Internet Computing , 2014 - ieeexplore.ieee.org. AbstractÂ²Topology control is one of core key factors which can influence performance of  wireless sensor networks (WSN). So how to design topology structure with high reliable and  survivability is becoming the important subject on wireless sensor networks. For the issue,  .."
"352";"Automatic Generation Algorithm of Penetration Graph in Penetration Testing.";"2014";"Xueqiu|Qiong Jia|Shuguang Wang|Chunhe Xia|Liangshuang Lv";"2";"2016-09-14 06:19:19";"Automatic generation algorithm of penetration graph in penetration testing. Q Jia, S Wang, C Xia, L Lv -  Parallel, Grid, Cloud and Internet , 2014 - ieeexplore.ieee.org. AbstractâPenetration graph is a kind of attack graph which is widely used in penetration  testing. It is an import tool to analyze security vulnerabilities in the network. However, the  previous research on the generation methods of penetration graph have met a lot of  .."
"353";"Distribution Properties and 2-Adic Complexity of Clock-Controlled FCSR Sequences.";"2014";"Lishan Ke|Zhiqiang Lin";"0";"2016-09-14 06:20:10";"Distribution Properties and 2-Adic Complexity of Clock-Controlled FCSR Sequences. L Ke, Z Lin - P2P, Parallel, Grid, Cloud and Internet Computing  , 2014 - ieeexplore.ieee.org. AbstractâIn this paper, the stop-and-go clock-controlled gen-erator based on feedback with  carry shift register (FCSR) is considered. The elementary statistical properties of its  sequences are investigated. We prove that some d-decimation sequences are of ideal  .."
"354";"On Reliability and Security in Knowledge Grids.";"2014";"Christian Esposito|Massimo Ficco|Francesco Palmieri|Vincenzo Loia";"0";"2016-09-14 06:20:39";"On Reliability and Security in Knowledge Grids. C Esposito, M Ficco, F Palmieri -   International Conference , 2014 - ieeexplore.ieee.org. AbstractâProper knowledge management and advanced semantic reasoning are of pivotal  importance in promoting innovation and productivity in a cooperative team and opening new  opportunities in commerce, science, and computing applications. To address such a  .."
"355";"Improved EAP-AKA Protocol Based on Redirection Defense.";"2014";"Binbin Yu|Jianwu Zhang|Zhendong Wu";"2";"2016-09-14 06:19:09";"Improved EAP-AKA Protocol Based on Redirection Defense. B Yu, J Zhang, Z Wu - P2P, Parallel, Grid, Cloud and Internet  , 2014 - ieeexplore.ieee.org. Abstract-With the substantial popularity of smartphones and the increasing development of  wireless technology, users have higher and higher demands for seamless data connection,  which involves the vertical handover and unified authentication between heterogeneous  .."
"356";"Integrated Technical Planning for Regional Smart Grid.";"2014";"Zhengrong Wu|Aidong Xu|Tao Zhang|Chuanlin Chen";"0";"2016-09-14 06:20:29";"Integrated Technical Planning for Regional Smart Grid. W Zhengrong, X Aidong, Z Tao -  and Internet Computing , 2014 - ieeexplore.ieee.org. AbstractâThe regional smart grid demonstration project in Hainan is a comprehensive  integration demonstration project involving the whole Hainan power grid. Based on smart  grid construction need analysis, this paper proposes a comprehensive integrated  .."
"357";"Epidemic Dynamics in Weighted Adaptive Networks.";"2014";"Bo Song|Guo-Ping Jiang|Yurong Song";"0";"2016-09-14 06:19:59";"Epidemic dynamics in weighted adaptive networks. B Song, GP Jiang, YR Song -  , Parallel, Grid, Cloud and Internet , 2014 - ieeexplore.ieee.org. AbstractâAdaptive networks are common in real world, describing networks whose links  change adaptively with respect to its states, resulting in a dynamical interplay between the  state and the topology of the network. Recently, it is demonstrated that the diversity in the  .."
"358";"A Semantic Access Control for Easy Management of the Privacy for EHR Systems.";"2014";"Mario Sicuranza|Mario Ciampi";"0";"2016-09-14 06:19:49";"A Semantic Access Control for easy management of the privacy for EHR Systems. M Sicuranza, M Ciampi - P2P, Parallel, Grid, Cloud and Internet  , 2014 - ieeexplore.ieee.org. AbstractâIn the last years, the increasingly use of ICT in Healthcare has led to the  generation of several healthcare information systems, such as Electronic Health Record  systems, which enable the management and sharing of digital clinical data. Since clinical  .."
"359";"Rumor Spreading Model Considering the Importance and Fuzziness of Information.";"2014";"Ling-Ling Xia|Guo-Ping Jiang|Bo Song|Guan-Hua Zhu";"0";"2016-09-14 06:20:39";"Rumor Spreading Model Considering the Importance and Fuzziness of Information. LL Xia, GP Jiang, B Song -   International Conference  , 2014 - ieeexplore.ieee.org. AbstractâIn this paper, to study rumor spreading model for the web forum of which the  topological structure has a strong heterogeneity, we propose a novel susceptible-exposed- infectedremoved (SEIR) model by introducing the importance and fuzziness of the content  .."
"360";"An Asynchronous Periodic Sequential Patterns Mining Algorithm with Multiple Minimum Item Supports.";"2014";"Xiang-Zhan Yu|Haining Yu";"1";"2016-09-14 06:19:19";"An Asynchronous Periodic Sequential Patterns Mining Algorithm with Multiple Minimum Item Supports. X Yu, H Yu - P2P, Parallel, Grid, Cloud and Internet Computing  , 2014 - ieeexplore.ieee.org. AbstractâOriginal sequential pattern mining model only considers occurrence frequentness  of sequential patterns, disregards their occurrence periodicity. We propose the  asynchronous periodic sequential pattern mining model to discover the sequential  .."
"361";"An Improved Method of Interrogative Sentence Similarity Compute and Application in Q&amp;A System.";"2014";"Jing Yang|Qi Zhu|Haizhou Xu";"0";"2016-09-14 06:20:39";"An Improved Method of Interrogative Sentence Similarity Compute and Application in Q&amp; A System. Y Jing, Z Qi, X Haizhou - P2P, Parallel, Grid, Cloud and Internet  , 2014 - ieeexplore.ieee.org. AbstractâSentence similarity compute is an important part in question answering system  based on frequency asking questions. The accuracy of the existing sentence similarity  algorithm needs to be improved, so this paper presents a revised question similarity  .."
"362";"A RFID Mutual Authentication Security Protocol Design and Analysis.";"2014";"Xiaobing Liang|Yingjie Lv|Bing Zhao|Ying Liu|Zhiqiang Sun|Wei Cen";"0";"2016-09-14 06:20:29";"A RFID Mutual Authentication Security Protocol Design and Analysis. X Liang, Y Lv, B Zhao, Y Liu, Z Sun -  International Conference , 2014 - ieeexplore.ieee.org. AbstractâFor RFID mutual authentication security protocols which need back-end server  have poor mobile performance, it cannot be applied to environments which have poor  wireless network. The RFID mutual authentication security protocol based on key  .."
"363";"Research of Trust Model Personalized Dynamic Recommendation System Based on Auction Mechanism.";"2014";"Shanguo Lv|Hongli Chen";"0";"2016-09-14 06:19:49";"Research of Trust Model Personalized Dynamic Recommendation System Based on Auction Mechanism. S Lv, H Chen -  , Parallel, Grid, Cloud and Internet Computing ( , 2014 - ieeexplore.ieee.org. AbstractâIntegratedly use the knowledge of the social network theory based on the  traditional trust, and compute the trust of the users of online auction transactions, because of  lack of Intelligence, flexibility and initiative in current recommendation system, the Auction  .."
"364";"Medical Image Feature Extraction and Fusion Algorithm Based on K-SVD.";"2014";"Hongli Chen|Zhaohua Huang";"0";"2016-09-14 06:19:49";"Medical Image Feature Extraction and Fusion Algorithm Based on K-SVD. H Chen, Z Huang - P2P, Parallel, Grid, Cloud and Internet  , 2014 - ieeexplore.ieee.org. AbstractâIn order to better fuse the CT and MR images, based on the classical image fusion  method, an image feature extraction and fusion algorithm based on K-SVD is presented. The  images are sparse representation. The images are divided into blocks via the sliding  .."
"365";"Mobile Traffic Analysis Exploiting a Cloud Infrastructure and Hardware Accelerators.";"2014";"Mario Barbareschi|Alessandra De Benedictis|Antonino Mazzeo|Antonino Vespoli";"3";"2016-09-14 06:17:49";"Mobile traffic analysis exploiting a cloud infrastructure and hardware accelerators. M Barbareschi, A De Benedictis -   Internet Computing ( , 2014 - ieeexplore.ieee.org. AbstractâRecently, traffic analysis and measurements have been used to characterize, from  a security point of view, applications' and network behavior to avoid intrusion attempts,  malware injections and data theft. Since most of the generated data traffic is from the  .."
